14:55:10 INFO  application.ApplicationManager - Start browser FIREFOX
14:55:26 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:27 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:27 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:27 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:27 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:27 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:27 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:27 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:27 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:27 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:55:27 INFO  tests.TestBase - ==================================
14:55:27 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:55:27 INFO  tests.TestBase - Start test with Data - [User{email='skelon+11@bk.ru', password='Qwerty$4'}]
14:55:27 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:27 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:28 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:28 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:28 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:28 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:29 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:29 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:29 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:29 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:29 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:29 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:29 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:29 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:30 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:30 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:30 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:55:30 INFO  tests.TestBase - ==================================
14:55:30 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:55:30 INFO  tests.TestBase - Start test with Data - [User{email='skelon+10@bk.ru', password='Qwerty$4'}]
14:55:30 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:30 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:31 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:31 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:31 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:31 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:31 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:31 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:32 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:55:32 INFO  tests.TestBase - ==================================
14:55:32 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:55:32 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:32 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:32 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:33 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:33 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:36 INFO  tests.TestBase - End off method - loginTestDataProvider
14:55:36 INFO  tests.TestBase - ==================================
14:55:36 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:55:36 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:55:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:39 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:39 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:39 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:39 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:40 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:40 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:40 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:40 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:40 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:43 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:43 INFO  tests.TestBase - End off method - loginTestDataProvider
14:55:43 INFO  tests.TestBase - ==================================
14:55:43 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:55:43 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:55:43 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:46 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:46 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:46 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:46 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:46 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:46 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:46 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:47 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:47 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:47 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:47 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:47 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:47 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:47 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:50 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:50 INFO  tests.TestBase - End off method - loginTestDataProvider
14:55:50 INFO  tests.TestBase - ==================================
14:55:50 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:55:50 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:55:50 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:53 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:53 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:55:53 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:55:54 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:54 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:54 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:54 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:54 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:55:54 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:55:54 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:55:54 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:55:54 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:55:54 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:55:55 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:55:58 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:55:58 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:55:58 INFO  tests.TestBase - ==================================
14:55:58 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:55:58 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:55:58 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:01 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:56:01 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:01 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:01 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:56:01 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:56:01 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:56:02 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:56:02 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:56:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:05 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:05 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:56:05 INFO  tests.TestBase - ==================================
14:56:05 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:56:05 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:56:05 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:08 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:56:08 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:56:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:08 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:56:08 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:56:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:56:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:56:09 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:56:09 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:56:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:12 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:56:12 INFO  tests.TestBase - ==================================
14:56:12 INFO  tests.TestBase - Start on method - addContactTestBase
14:56:12 INFO  tests.TestBase - Start test with Data - []
14:56:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:15 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:15 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:56:15 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:56:15 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:56:15 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:56:16 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:56:16 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:56:16 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:56:16 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:56:16 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:56:16 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:56:16 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:56:16 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:56:17 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:56:17 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:56:18 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:56:18 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:56:18 INFO  tests.TestBase - End off method - addContactTestBase
14:56:18 INFO  tests.TestBase - ==================================
14:56:18 INFO  tests.TestBase - Start on method - addContactTestBase
14:56:18 INFO  tests.TestBase - Start test with Data - []
14:56:18 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:56:21 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:56:22 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:56:22 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:56:22 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:56:22 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:56:22 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:56:22 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:56:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:56:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:56:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:56:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:56:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:56:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:56:24 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:56:25 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:56:25 INFO  tests.TestBase - End off method - addContactTestBase
14:56:25 INFO  tests.TestBase - ==================================
14:56:25 INFO  tests.TestBase - Start on method - addContactTestBase
14:56:25 INFO  tests.TestBase - Start test with Data - []
14:56:25 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:28 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:28 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:56:28 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:56:28 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:56:28 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:56:28 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:56:28 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:56:29 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:56:29 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:56:29 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:56:29 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:56:29 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:56:29 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:56:29 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:56:29 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:56:31 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:56:31 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:56:31 INFO  tests.TestBase - End off method - addContactTestBase
14:56:31 INFO  tests.TestBase - ==================================
14:56:31 INFO  tests.TestBase - Start on method - addContactTestCSV
14:56:31 INFO  tests.TestBase - Start test with Data - [Contact(name=Masha, lastName=Qwerty, email=kselon01@bk.ru, phone=1234511678, address=Haifa, description=friend)]
14:56:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:56:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:56:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:56:34 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:56:34 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:56:34 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:56:35 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:56:35 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:56:35 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:56:35 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:56:35 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:56:35 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:56:35 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:56:35 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:56:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:56:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:56:37 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:56:37 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:56:37 INFO  tests.TestBase - End off method - addContactTestCSV
14:56:37 INFO  tests.TestBase - ==================================
